name,lon,has_kiosk,station_id,eightd_station_services,station_type,lat,region_id,capacity_original,zipCode,capacity_zip_sum
W 15 St & 6 Ave,-73.99642959237099,True,3709,[],classic,40.738046142482766,71,50,10011,1176
W 20 St & 10 Ave,-74.005141,True,3813,[],classic,40.745686,71,49,10011,1176
8 Ave & W 16 St,-74.001702,True,3894,[],classic,40.740983,71,36,10011,1176
8 Ave & W 24 St,-73.99807110428809,True,4721,[],classic,40.74591072834279,71,39,10011,1176
St Marks Pl & 2 Ave,-73.98713956,True,236,[],classic,40.7284186,71,51,10003,1523
Broadway & E 14 St,-73.99074142,True,285,[],classic,40.73454567,71,0,10003,1523
Lafayette St & E 8 St,-73.99102628231049,True,293,[],classic,40.73020660529954,71,91,10003,1523
Washington Square E,-73.9957214,True,294,[],classic,40.73049393,71,64,10003,1523
E 15 St & 3 Ave,-73.986923,True,297,[],classic,40.734232,71,77,10003,1523
E 19 St & 3 Ave,-73.98473765,True,325,[],classic,40.73624527,71,35,10003,1523
E 11 St & 1 Ave,-73.98426726,True,326,[],classic,40.72953837,71,41,10003,1523
Washington Pl & Broadway,-73.99404649,True,335,[],classic,40.72903917,71,27,10003,1523
E 2 St & 2 Ave,-73.99069656,True,403,[],classic,40.72502876,71,58,10003,1523
E 3 St & 1 Ave,-73.98783413,True,428,[],classic,40.72467721,71,41,10003,1523
St Marks Pl & 1 Ave,-73.98564945,True,438,[],classic,40.72779126,71,47,10003,1523
E 4 St & 2 Ave,-73.98978041,True,439,[],classic,40.7262807,71,43,10003,1523
E 20 St & 2 Ave,-73.98205027,True,461,[],classic,40.73587678,71,56,10003,1523
E 12 St & 3 Ave,-73.98889957,True,483,[],classic,40.73223272,71,36,10003,1523
E 16 St & 5 Ave,-73.99238967,True,496,[],classic,40.73726186,71,65,10003,1523
E 17 St & Broadway,-73.99009296,True,497,[],classic,40.73704984,71,0,10003,1523
University Pl & E 8 St,-73.99490341544151,True,3244,[],classic,40.73143724085228,71,79,10003,1523
Cooper Square & Astor Pl,-73.99075269699097,True,3263,[],classic,40.72951496224949,71,59,10003,1523
E 16 St & Irving Pl,-73.98797392845154,True,3463,[],classic,40.735367055605394,71,79,10003,1523
University Pl & E 14 St,-73.992085,True,3812,[],classic,40.734814,71,55,10003,1523
4 Ave & E 12 St,-73.99011,True,3905,[],classic,40.732647,71,27,10003,1523
E 5 St & Cooper Sq,-73.990993,True,4333,[],classic,40.72769,71,34,10003,1523
E 13 St & 2 Ave,-73.9853024482727,True,4336,[],classic,40.73153937464073,71,54,10003,1523
E 1 St & 1 Ave,-73.98864984512329,True,4337,[],classic,40.72335597960796,71,51,10003,1523
E 11 St & 3 Ave,-73.98849,True,4406,[],classic,40.73127,71,80,10003,1523
E 9 St & 5 Ave,-73.99581670761108,True,4426,[],classic,40.73275887045087,71,59,10003,1523
E 6 St & 2 Ave,-73.98840844631195,True,4697,[],classic,40.727378693232225,71,47,10003,1523
E 14 St & 1 Ave,-73.98286700248718,True,4703,[],classic,40.73139303364151,71,34,10003,1523
E 10 St & 2 Ave,-73.9865979552269,True,4705,[],classic,40.72970805644994,71,41,10003,1523
Broadway & E 19 St,-73.98987293243407,True,4735,[],classic,40.73866091428551,71,45,10003,1523
E 17 St & 2 Ave,-73.98372530937195,True,4830,[],classic,40.73431166276575,71,47,10003,1523
South St & Whitehall St,-74.01234218,True,259,[],classic,40.70122128,71,39,10004,279
Broad St & Bridge St,-74.01167797,True,260,[],classic,40.70365182,71,33,10004,279
Broadway & Battery Pl,-74.01361706,True,304,[],classic,40.70463334,71,48,10004,279
Pearl St & Hanover Square,-74.00926027,True,415,[],classic,40.7047177,71,46,10004,279
Bus Slip & State St,-74.013942,True,427,[],classic,40.701907,71,47,10004,279
Little West St & 1 Pl,-74.01677685,True,2008,[],classic,40.70569254,71,35,10004,279
Whitehall St & Bridge St,-74.0131813287735,True,4688,[],classic,40.703661705241345,71,0,10004,279
South St & Broad St,-74.01089876890182,True,4748,[],classic,40.70188858913366,71,31,10004,279
Stanton St & Chrystie St,-73.99147535,True,265,[],classic,40.72229346,71,35,10002,1349
Madison St & Montgomery St,-73.984844,True,291,[],classic,40.713126,71,20,10002,1349
Pike St & E Broadway,-73.99293911,True,295,[],classic,40.71406667,71,24,10002,1349
Canal St & Rutgers St,-73.98990025,True,307,[],classic,40.71427487,71,31,10002,1349
Norfolk St & Broome St,-73.98802084,True,311,[],classic,40.7172274,71,59,10002,1349
Allen St & Stanton St,-73.989111,True,312,[],classic,40.722055,71,33,10002,1349
Pike St & Monroe St,-73.99193043,True,331,[],classic,40.71173107,71,27,10002,1349
Cherry St,-73.97948148,True,332,[],classic,40.71219906,71,36,10002,1349
Madison St & Clinton St,-73.98776323,True,340,[],classic,40.71269042,71,27,10002,1349
Stanton St & Mangin St,-73.97628939,True,341,[],classic,40.71782143,71,19,10002,1349
Columbia St & Rivington St,-73.98016555,True,342,[],classic,40.71739973,71,29,10002,1349
Rivington St & Ridge St,-73.98329859,True,349,[],classic,40.71850211,71,61,10002,1349
Clinton St & Grand St,-73.9870295,True,350,[],classic,40.71559509,71,47,10002,1349
Bialystoker Pl & Delancey St,-73.98261206,True,356,[],classic,40.71622644,71,23,10002,1349
Allen St & Hester St,-73.99190759,True,361,[],classic,40.71605866,71,79,10002,1349
Pitt St & Stanton St,-73.98178024,True,400,[],classic,40.71926081,71,15,10002,1349
Allen St & Rivington St,-73.98997825,True,401,[],classic,40.72019576,71,42,10002,1349
Market St & Cherry St,-73.99400398,True,408,[],classic,40.71076228,71,45,10002,1349
Suffolk St & Stanton St,-73.98517977,True,410,[],classic,40.72066442,71,79,10002,1349
Forsyth St & Canal St,-73.99422366,True,412,[],classic,40.7158155,71,29,10002,1349
Rivington St & Chrystie St,-73.9919254,True,473,[],classic,40.72110063,71,64,10002,1349
Henry St & Grand St,-73.981095,True,502,[],classic,40.714211,71,36,10002,1349
Forsyth St & Broome St,-73.99266288,True,531,[],classic,40.71893904,71,66,10002,1349
Stanton St & Norfolk St,-73.986274,True,3737,[],classic,40.720747,71,23,10002,1349
Delancey St & Eldridge St,-73.991479,True,3738,[],classic,40.719383,71,31,10002,1349
Division St & Bowery,-73.996732,True,3786,[],classic,40.714193,71,49,10002,1349
Grand St & Samuel Dickstein Plaza,-73.98417055606842,True,4338,[],classic,40.715118719964956,71,55,10002,1349
Forsyth St	& Grand St,-73.99316132068634,True,4339,[],classic,40.71779817737835,71,63,10002,1349
Clinton St & Cherry St,-73.98672603070736,True,4340,[],classic,40.711471394469264,71,33,10002,1349
Market St & Henry St,-73.99446353316307,True,4341,[],classic,40.71310702305908,71,28,10002,1349
South St & Pike St,-73.99161100387573,True,4694,[],classic,40.70991806921533,71,35,10002,1349
Orchard St & Grand St,-73.99067759513855,True,4695,[],classic,40.717318403855785,71,31,10002,1349
E Houston St & Columbia St,-73.97871628403664,True,4696,[],classic,40.71978635452822,71,35,10002,1349
Rutgers St & Henry St,-73.99009689688683,True,4706,[],classic,40.71332151208186,71,40,10002,1349
Broadway & W 36 St,-73.98765428,True,267,[],classic,40.75097711,71,78,10018,746
Broadway & W 37 St,-73.98753523,True,362,[],classic,40.75172632,71,57,10018,746
W 37 St & 10 Ave,-73.9979009,True,448,[],classic,40.75660359,71,27,10018,746
W 41 St & 8 Ave,-73.9900262,True,477,[],classic,40.75640548,71,71,10018,746
W 37 St & 5 Ave,-73.98338988,True,485,[],classic,40.75038009,71,40,10018,746
W 39 St & 9 Ave,-73.99372222,True,488,[],classic,40.75645824,71,44,10018,746
12 Ave & W 40 St,-74.00277668,True,514,[],classic,40.76087502,71,51,10018,746
W 37 St & Broadway,-73.98770570755005,True,3464,[],classic,40.75227093837409,71,56,10018,746
W 36 St & 9 Ave,-73.99516761302948,True,3635,[],classic,40.75462324029105,71,43,10018,746
W 40 St & 5 Ave,-73.982079,True,3798,[],classic,40.752269,71,55,10018,746
8 Ave & W 38 St,-73.99177,True,4044,[],classic,40.75461,71,48,10018,746
W 36 St & 7 Ave,-73.989539,True,4244,[],classic,40.752149,71,38,10018,746
Broadway & W 38 St,-73.98734897375107,True,4641,[],classic,40.7529728216068,71,46,10018,746
Hudson Blvd E & W 36 St,-73.99951145061095,True,4723,[],classic,40.75630628938069,71,47,10018,746
W 40 St & 7 Ave,-73.988154,True,4727,[],classic,40.754818,71,45,10018,746
E 58 St & 3 Ave,-73.96724467,True,305,[],classic,40.76095756,71,49,10155,49
South St & Gouverneur Ln,-74.00670227,True,315,[],classic,40.70355377,71,29,10005,213
William St & Pine St,-74.00887308,True,360,[],classic,40.70717936,71,39,10005,213
Liberty St & Nassau St,-74.00935482235809,True,4118,[],classic,40.70858894240581,71,45,10005,213
Old Slip & South St,-74.007867872715,True,4248,[],classic,40.70336686695866,71,63,10005,213
Water St & Gouverneur Ln,-74.00803416967392,True,4660,[],classic,40.70469667894968,71,37,10005,213
Vesey Pl & River Terrace,-74.01658354,True,327,[],classic,40.7153379,71,39,10282,167
West St & Chambers St,-74.01322069,True,426,[],classic,40.71754834,71,81,10282,167
River Ter & Warren St,-74.01587963104248,True,4733,[],classic,40.71759894980997,71,47,10282,167
Monroe St & Bedford Ave,-73.95380904,True,344,[],classic,40.6851443,71,23,11216,399
Hancock St & Bedford Ave,-73.95399026,True,436,[],classic,40.68216564,71,27,11216,399
Macon St & Nostrand Ave,-73.9500479759,True,437,[],classic,40.6809833854,71,24,11216,399
Kingston Ave & Herkimer St,-73.94142771,True,3041,[],classic,40.67890679,71,24,11216,399
Lewis Ave & Decatur St,-73.934903,True,3043,[],classic,40.6814598,71,19,11216,399
Albany Ave & Fulton St,-73.938475,True,3044,[],classic,40.6800105,71,27,11216,399
Marcus Garvey Blvd & Macon St,-73.938037,True,3046,[],classic,40.682601,71,19,11216,399
Halsey St & Tompkins Ave,-73.944118,True,3047,[],classic,40.6823687,71,21,11216,399
Putnam Ave & Nostrand Ave,-73.94977,True,3048,[],classic,40.68402,71,19,11216,399
Marcy Ave & Lafayette Ave,-73.947915,True,3053,[],classic,40.6900815,71,23,11216,399
Greene Ave & Nostrand Ave,-73.950916,True,3055,[],classic,40.6883337,71,23,11216,399
Monroe St & Tompkins Ave,-73.944694,True,3241,[],classic,40.686203,71,19,11216,399
Verona Pl & Fulton St,-73.9476791024208,True,3249,[],classic,40.6803560840434,71,19,11216,399
Bedford Ave & Bergen St,-73.952918,True,3571,[],classic,40.676368,71,24,11216,399
Park Pl & Franklin Ave,-73.9564947,True,3578,[],classic,40.6741806,71,21,11216,399
Sterling Pl & Bedford Ave,-73.954131,True,3579,[],classic,40.672695,71,25,11216,399
Eastern Pkwy & Franklin Ave,-73.9576801,True,3584,[],classic,40.6707767,71,42,11216,399
E 47 St & Park Ave,-73.97498696,True,359,[],classic,40.75510267,71,79,10167,79
West Thames St,-74.01713445,True,363,[],classic,40.70834698,71,73,10280,73
E 53 St & Lexington Ave,-73.97069431,True,367,[],classic,40.75828065,71,57,10022,761
E 55 St & 2 Ave,-73.96603308,True,385,[],classic,40.75797322,71,29,10022,761
E 51 St & 1 Ave,-73.96592976,True,454,[],classic,40.75455731,71,35,10022,761
E 53 St & Madison Ave,-73.97402311,True,456,[],classic,40.7597108,71,51,10022,761
E 56 St & 3 Ave,-73.96759673,True,464,[],classic,40.75934501,71,79,10022,761
E 51 St & Lexington Ave,-73.97207836,True,522,[],classic,40.75714758,71,75,10022,761
E 60 St & York Ave,-73.959223,True,2022,[],classic,40.759107,71,33,10022,761
E 59 St & Madison Ave,-73.97109243,True,3132,[],classic,40.76350532,71,35,10022,761
E 58 St & 1 Ave (NE Corner),-73.96226227283478,True,3243,[],classic,40.75892386377695,71,29,10022,761
E 58 St & Madison Ave,-73.97209525108337,True,3457,[],classic,40.76302594280519,71,66,10022,761
2 Ave & E 55 St,-73.96638214588165,True,3688,[],classic,40.757920208794026,71,29,10022,761
E 58 St & 1 Ave (NW Corner),-73.962658,True,3734,[],classic,40.759125,71,50,10022,761
E 56 St & Madison Ave,-73.972628,True,3814,[],classic,40.761573,71,33,10022,761
E 51 St & 2 Ave,-73.967641,True,3815,[],classic,40.755293,71,41,10022,761
Madison Av & E 51 St,-73.97513,True,4058,[],classic,40.75863,71,41,10022,761
E 50 St & Park Ave,-73.974235,True,4239,[],classic,40.757334,71,37,10022,761
E 54 St & 1 Ave,-73.964179,True,4279,[],classic,40.756265,71,41,10022,761
W 31 St & 7 Ave,-73.9916,True,379,[],classic,40.749156,71,55,10001,849
W 26 St & 10 Ave,-74.002950346,True,388,[],classic,40.749717753,71,35,10001,849
W 27 St & 7 Ave,-73.993915,True,442,[],classic,40.746647,71,51,10001,849
11 Ave & W 27 St,-74.005226,True,458,[],classic,40.751396,71,31,10001,849
Broadway & W 29 St,-73.98855723,True,486,[],classic,40.7462009,71,41,10001,849
10 Ave & W 28 St,-74.00176802,True,489,[],classic,40.75066386,71,49,10001,849
8 Ave & W 33 St,-73.993934,True,490,[],classic,40.751551,71,66,10001,849
W 26 St & 8 Ave,-73.99723551,True,494,[],classic,40.74734825,71,66,10001,849
6 Ave & W 33 St,-73.98848395,True,505,[],classic,40.74901271,71,52,10001,849
W 29 St & 9 Ave,-73.99839279,True,512,[],classic,40.7500727,71,29,10001,849
W 34 St & 11 Ave,-74.0021163,True,525,[],classic,40.75594159,71,56,10001,849
W 35 St & Dyer Ave,-73.99740189313889,True,3712,[],classic,40.754691750226016,71,41,10001,849
W 30 St & 10 Ave,-74.002353,True,3735,[],classic,40.752694,71,38,10001,849
Adam Clayton Powell Blvd & W 151 St,-73.936232,True,4041,[],classic,40.825289,71,18,10001,849
W 35 St & 9 Ave,-73.9960889518261,True,4219,[],classic,40.75414519263519,71,32,10001,849
8 Ave & W 27 St,-73.996637,True,4301,[],classic,40.747968,71,33,10001,849
W 34 St &	Hudson Blvd E,-74.00059908628464,True,4682,[],classic,40.75516719072139,71,39,10001,849
W 30 St & 8 Ave,-73.9952078461647,True,4713,[],classic,40.74965268472847,71,66,10001,849
W 33 St & 10 Ave,-73.99937599897385,True,4734,[],classic,40.753773368360385,71,51,10001,849
Broadway & Berry St,-73.96525063,True,389,[],classic,40.71044554,71,27,11249,304
S 4 St & Wythe Ave,-73.96590294,True,460,[],classic,40.71285887,71,25,11249,304
S 3 St & Bedford Ave,-73.96264403,True,481,[],classic,40.71260486,71,25,11249,304
Wythe Ave & Metropolitan Ave,-73.963198,True,2002,[],classic,40.716887,71,57,11249,304
Kent Ave & N 7 St,-73.96165072917938,True,3016,[],classic,40.72036775298455,71,54,11249,304
Berry St & N 8 St,-73.95852515,True,3092,[],classic,40.7190095,71,27,11249,304
N 6 St & Bedford Ave,-73.95850939,True,3093,[],classic,40.71745169,71,28,11249,304
N 11 St & Kent Ave,-73.95921930670738,True,3693,[],classic,40.72248188638219,71,27,11249,304
Railroad Ave & Kay Ave,-73.97078096866608,True,4684,[],classic,40.70514807698391,71,30,11249,304
Kent Ave & Division Ave,-73.9683187007904,True,4742,[],classic,40.706563674670925,71,4,11249,304
Bedford Ave & S 9 St,-73.96408963,True,443,[],classic,40.70853074,71,23,11211,731
Grand St & Havemeyer St,-73.95698119,True,471,[],classic,40.71286844,71,31,11211,731
S 5 Pl & S 5 St,-73.960876,True,532,[],classic,40.710451,71,43,11211,731
Metropolitan Ave & Bedford Ave,-73.96024116,True,539,[],classic,40.71534825,71,31,11211,731
Division Ave & Marcy Ave,-73.95796783,True,3075,[],classic,40.70708701,71,33,11211,731
Stagg St & Union Ave,-73.95095259,True,3077,[],classic,40.70877084,71,33,11211,731
Broadway & Roebling St,-73.96063148975372,True,3078,[],classic,40.70924826276157,71,27,11211,731
S 4 St & Rodney St,-73.95608,True,3080,[],classic,40.70934,71,21,11211,731
Graham Ave & Grand St,-73.944024,True,3081,[],classic,40.711863,71,29,11211,731
Hope St & Union Ave,-73.95141312,True,3082,[],classic,40.71167351,71,25,11211,731
Bushwick Ave & Powers St,-73.94100005,True,3083,[],classic,40.71247661,71,32,11211,731
Roebling St & N 4 St,-73.95739,True,3085,[],classic,40.71469,71,25,11211,731
Graham Ave & Conselyea St,-73.944507,True,3086,[],classic,40.715143,71,30,11211,731
Metropolitan Ave & Meeker Ave,-73.95234386,True,3087,[],classic,40.71413311,71,30,11211,731
Union Ave & Jackson St,-73.952029,True,3088,[],classic,40.7160751,71,19,11211,731
Graham Ave & Withers St,-73.94485918,True,3094,[],classic,40.7169811,71,18,11211,731
Devoe St & Lorimer St,-73.9491033554077,True,3453,[],classic,40.71335226222875,71,19,11211,731
Jackson St & Leonard St,-73.94821286201477,True,3456,[],classic,40.71638031973561,71,22,11211,731
Division Ave & Hooper St,-73.9544353965357,True,3714,[],classic,40.70684203101325,71,61,11211,731
Driggs Ave & N 9 St,-73.95520135760307,True,3715,[],classic,40.71816969454208,71,31,11211,731
Frost St & Meeker Ave,-73.94880026578903,True,3727,[],classic,40.71766197083994,71,38,11211,731
Powers St & Olive St,-73.93894,True,3767,[],classic,40.71323,71,0,11211,731
Devoe St & Morgan Ave,-73.93515,True,3772,[],classic,40.713811,71,19,11211,731
Metropolitan Ave & Vandervoort Ave,-73.93323,True,3816,[],classic,40.71429,71,24,11211,731
Withers St & Kingsland Ave,-73.94051,True,3817,[],classic,40.71773,71,18,11211,731
Morgan Ave & Maspeth Ave,-73.93637,True,3854,[],classic,40.716657,71,25,11211,731
Sharon St & Olive St,-73.93865078687668,True,4752,[],classic,40.715341620424475,71,24,11211,731
Broadway & W 41 St,-73.98658032,True,465,[],classic,40.75513557,71,39,10036,644
11 Ave & W 41 St,-73.99884222,True,478,[],classic,40.76030096,71,37,10036,644
9 Ave & W 45 St,-73.9912551,True,479,[],classic,40.76019252,71,31,10036,644
W 44 St & 5 Ave,-73.98014437,True,484,[],classic,40.75500254,71,46,10036,644
W 47 St & 10 Ave,-73.99301222,True,495,[],classic,40.76269882,71,39,10036,644
W 46 St & 11 Ave,-73.99667444,True,508,[],classic,40.76341379,71,25,10036,644
W 43 St & 10 Ave,-73.99461843,True,515,[],classic,40.76009437,71,79,10036,644
W 42 St & 8 Ave,-73.99098507,True,529,[],classic,40.7575699,71,41,10036,644
W 45 St & 8 Ave,-73.98859651,True,2021,[],classic,40.75929124,71,6,10036,644
W 42 St & Dyer Ave,-73.99379968643188,True,3236,[],classic,40.75898481399634,71,33,10036,644
W 47 St & 6 Ave,-73.98255,True,3731,[],classic,40.758397,71,68,10036,644
W 42 St & 6 Ave,-73.98455,True,3785,[],classic,40.75492,71,37,10036,644
6 Ave & W 45 St,-73.982631,True,4232,[],classic,40.756951,71,45,10036,644
W 44 St & 11 Ave,-73.996975,True,4238,[],classic,40.762009,71,79,10036,644
W 48 St &  Rockefeller Plaza,-73.97929430007935,True,4687,[],classic,40.75776935448309,71,39,10036,644
W 25 St & 6 Ave,-73.99144871,True,466,[],classic,40.74395411,71,35,10010,604
E 20 St & Park Ave,-73.98751968,True,503,[],classic,40.73827428,71,30,10010,604
E 25 St & 2 Ave,-73.97973776,True,507,[],classic,40.73912601,71,79,10010,604
Lexington Ave & E 24 St,-73.98409214,True,537,[],classic,40.74025878,71,53,10010,604
E 23 St & 1 Ave,-73.97809472,True,545,[],classic,40.736502,71,27,10010,604
Broadway & W 25 St,-73.98918628692627,True,3641,[],classic,40.74286877312112,71,73,10010,604
Lexington Ave & E 26 St,-73.983293,True,3707,[],classic,40.741459,71,55,10010,604
Madison Ave & E 26 St,-73.98671329021454,True,4040,[],classic,40.742684734875695,71,51,10010,604
E 27 St & Park Ave S,-73.9847157150507,True,4111,[],classic,40.74275179648995,71,47,10010,604
Broadway & E 21 St,-73.98958593606949,True,4640,[],classic,40.739888408589955,71,54,10010,604
E 20 St & FDR Dr,-73.9756813647,True,4724,[],classic,40.733208626522426,71,51,10010,604
E 22 St & 2 Ave,-73.98122549057007,True,4725,[],classic,40.73716919369882,71,49,10010,604
W 51 St & 6 Ave,-73.98042047,True,510,[],classic,40.7606597,71,55,10020,55
Fulton St & Utica Ave,-73.9298911,True,3042,[],classic,40.6794268,71,19,11233,91
Van Sinderen Ave & Truxton St,-73.90369,True,3824,[],classic,40.6786,71,23,11233,91
Halsey St & Broadway,-73.91564,True,3827,[],classic,40.68565,71,20,11233,91
Somers St & Broadway,-73.90474,True,3867,[],classic,40.67945,71,29,11233,91
Putnam Ave & Throop Ave,-73.94111,True,3050,[],classic,40.6851532,71,21,11221,625
Lewis Ave & Madison St,-73.935775,True,3052,[],classic,40.686312,71,23,11221,625
Greene Ave & Throop Ave,-73.942061,True,3054,[],classic,40.6894932,71,19,11221,625
Kosciuszko St & Tompkins Ave,-73.9452416,True,3057,[],classic,40.69128258,71,18,11221,625
Lewis Ave & Kosciuszko St,-73.93705428,True,3058,[],classic,40.69237074,71,24,11221,625
Pulaski St & Marcus Garvey Blvd,-73.939877,True,3059,[],classic,40.6933982,71,19,11221,625
Cedar St & Myrtle Ave,-73.926241,True,3761,[],classic,40.697842,71,27,11221,625
Willoughby Ave & Myrtle Ave,-73.93098,True,3820,[],classic,40.69757,71,19,11221,625
Broadway & Hancock St,-73.9168,True,3831,[],classic,40.68663,71,35,11221,625
Central Ave & Weirfield St,-73.91181,True,3832,[],classic,40.69055,71,21,11221,625
Madison St & Evergreen Ave,-73.91693,True,3833,[],classic,40.69122,71,18,11221,625
Knickerbocker Ave & Hancock St,-73.90974,True,3835,[],classic,40.69385,71,0,11221,625
Bushwick Ave & Linden St,-73.92146,True,3836,[],classic,40.69146,71,29,11221,625
Broadway & Kosciuszko St,-73.92852,True,3837,[],classic,40.69329,71,29,11221,625
Bushwick Ave & Harman St,-73.92524,True,3838,[],classic,40.69356,71,25,11221,625
Putnam Ave & Knickerbocker Ave,-73.91164,True,3839,[],classic,40.69545,71,29,11221,625
Menahan St & Central Ave,-73.9196,True,3841,[],classic,40.69543,71,25,11221,625
Bushwick Ave & Dekalb Ave,-73.92825,True,3842,[],classic,40.69502,71,29,11221,625
Central Ave & Himrod St,-73.92302,True,3846,[],classic,40.69676,71,25,11221,625
Cedar St & Evergreen Ave,-73.92807,True,3847,[],classic,40.69671,71,25,11221,625
Suydam St & Broadway,-73.93223,True,3848,[],classic,40.69544,71,32,11221,625
Linden St & Knickerbocker Ave,-73.91566,True,3862,[],classic,40.69714,71,18,11221,625
Central Ave & Woodbine St,-73.91605,True,3863,[],classic,40.69296,71,18,11221,625
Van Buren St & Broadway,-73.92617,True,3869,[],classic,40.692,71,24,11221,625
Broadway & Madison St,-73.91966,True,3879,[],classic,40.68822,71,25,11221,625
Grove St & Broadway,-73.923511,True,3890,[],classic,40.69047,71,31,11221,625
Jefferson Ave & Evergreen Ave,-73.91458,True,3903,[],classic,40.68989,71,17,11221,625
Willoughby Ave & Tompkins Ave,-73.94626915,True,3060,[],classic,40.69425403,71,19,11206,740
Throop Ave & Myrtle Ave,-73.94371094,True,3061,[],classic,40.69622937,71,21,11206,740
Myrtle Ave & Marcy Ave,-73.94954908,True,3062,[],classic,40.69539817,71,23,11206,740
Nostrand Ave & Myrtle Ave,-73.95238108,True,3063,[],classic,40.69527008,71,20,11206,740
Myrtle Ave & Lewis Ave,-73.93756926,True,3064,[],classic,40.69681963,71,23,11206,740
Union Ave & Wallabout St,-73.95032283,True,3065,[],classic,40.70029511,71,31,11206,740
Tompkins Ave & Hopkins St,-73.94708417,True,3066,[],classic,40.69957608,71,19,11206,740
Broadway & Whipple St,-73.9437303,True,3067,[],classic,40.7016657,71,27,11206,740
Humboldt St & Varet St,-73.940636,True,3068,[],classic,40.7031724,71,42,11206,740
Lorimer St & Broadway,-73.94818595,True,3069,[],classic,40.70411791,71,29,11206,740
McKibbin St & Manhattan Ave,-73.94407279,True,3070,[],classic,40.70510918,71,23,11206,740
Boerum St & Broadway,-73.94976519,True,3071,[],classic,40.70538077,71,19,11206,740
Leonard St & Boerum St,-73.94644578,True,3072,[],classic,40.70583339,71,24,11206,740
Montrose Ave & Bushwick Ave,-73.94016171,True,3074,[],classic,40.70767788,71,42,11206,740
Scholes St & Manhattan Ave,-73.9448625,True,3076,[],classic,40.70870368,71,36,11206,740
Park Ave & Marcus Garvey Blvd,-73.941342,True,3179,[],classic,40.698617,71,23,11206,740
Leonard St & Maujer St,-73.94705951213837,True,3454,[],classic,40.7103685423523,71,24,11206,740
White St & Moore St,-73.9351,True,3756,[],classic,40.704508,71,21,11206,740
Stagg St & Morgan Ave,-73.93372,True,3757,[],classic,40.710681,71,23,11206,740
Bushwick Ave & McKibbin St,-73.93936,True,3764,[],classic,40.705517,71,21,11206,740
Bushwick Ave & Stagg St,-73.94008,True,3765,[],classic,40.709897,71,21,11206,740
Waterbury St & Stagg St,-73.93734,True,3768,[],classic,40.71019,71,23,11206,740
White St & Johnson Ave,-73.93581,True,3769,[],classic,40.707174,71,23,11206,740
Central Ave & Flushing Ave,-73.9333,True,3770,[],classic,40.702831,71,21,11206,740
McKibbin St & Bogart St,-73.933871,True,3771,[],classic,40.706237,71,30,11206,740
Evergreen Ave & Noll St,-73.93318,True,3821,[],classic,40.70106,71,25,11206,740
Bushwick Ave & Forrest St,-73.93641,True,3822,[],classic,40.70076,71,20,11206,740
Beaver St & Fayette St,-73.93921,True,3823,[],classic,40.70099,71,30,11206,740
Melrose St & Broadway,-73.935877,True,3870,[],classic,40.697481,71,20,11206,740
Central Ave & Melrose St,-73.93039,True,3907,[],classic,40.70112,71,17,11206,740
Graham Ave & Herbert St,-73.94500379,True,3095,[],classic,40.71929301,71,26,11222,1001
Union Ave & N 12 St,-73.95242,True,3096,[],classic,40.71924,71,39,11222,1001
Nassau Ave & Newell St,-73.94752621650696,True,3100,[],classic,40.724812564400175,71,51,11222,1001
N 12 St & Bedford Ave,-73.95484712,True,3101,[],classic,40.72079821,71,27,11222,1001
Driggs Ave & Lorimer St,-73.9504154,True,3102,[],classic,40.72179134,71,27,11222,1001
N 15 St & Wythe Ave,-73.955736,True,3105,[],classic,40.724055,71,54,11222,1001
Driggs Ave & N Henry St,-73.94308,True,3106,[],classic,40.72325,71,52,11222,1001
Bedford Ave & Nassau Ave,-73.95212324,True,3107,[],classic,40.72311651,71,39,11222,1001
Nassau Ave & Russell St,-73.94434,True,3108,[],classic,40.72557,71,51,11222,1001
Banker St & Meserole Ave,-73.95621,True,3109,[],classic,40.72606,71,31,11222,1001
Meserole Ave & Manhattan Ave,-73.95299117,True,3110,[],classic,40.72708584,71,28,11222,1001
Milton St & Franklin St,-73.95779,True,3112,[],classic,40.72906,71,33,11222,1001
Greenpoint Ave & Manhattan Ave,-73.95394,True,3113,[],classic,40.73026,71,27,11222,1001
India St & Manhattan Ave,-73.9550858,True,3115,[],classic,40.73232194,71,50,11222,1001
Huron St & Franklin St,-73.95826,True,3116,[],classic,40.73266,71,35,11222,1001
Franklin St & Dupont St,-73.95866,True,3117,[],classic,40.73564,71,27,11222,1001
McGuinness Blvd & Eagle St,-73.95284,True,3118,[],classic,40.73555,71,42,11222,1001
Richardson St & N Henry St,-73.94223690032959,True,3430,[],classic,40.71907891179564,71,25,11222,1001
Bayard St & Leonard St,-73.94885390996933,True,3452,[],classic,40.71915571696044,71,43,11222,1001
Leonard St & Nassau Ave,-73.94984364509583,True,3668,[],classic,40.7239567849954,71,26,11222,1001
Calyer St & Jewel St,-73.94839,True,3818,[],classic,40.72984,71,40,11222,1001
Green St & McGuinness Blvd,-73.95204,True,3819,[],classic,40.73396,71,20,11222,1001
Frost St & Debevoise Ave,-73.93948,True,3855,[],classic,40.71882,71,22,11222,1001
Kingsland Ave & Nassau Ave,-73.94173,True,3856,[],classic,40.72577,71,25,11222,1001
Engert Ave & McGuinness Blvd,-73.94546,True,3857,[],classic,40.72158,71,19,11222,1001
Kent St & McGuinness Blvd,-73.95161,True,3858,[],classic,40.73124,71,20,11222,1001
